transcript_ID	Cincerta_transcript_ID	PID	k0	k4	aligned_sites
26894563	g17531.t1	0.13	0.06688833041951774	0.4354051922860138	1585
26894348	g11423.t1	0.06	0.01857123637790046	0.2449687848002912	2523
26901021	g13512.t1	0.05	0.007083234631940693	0.1774301964950165	2800
26893134	g4560.t1	0.16	0.11015776791877462	0.3497128861074027	685
26905741	g14332.t1	0.04	0.015815892389452062	0.12471953888854176	2855
26901927	g5038.t1	0.15	0.0676688186945442	0.544452752537202	263
26896190	g3683.t1	0.21	0.17689126642471964	0.4712701360119641	13089
26903461	g6818.t1	0.19	0.15223638813875645	0.44895549715712685	2796
26893700	g9454.t1	0.03	0.012931354825879577	0.11342322729294264	355
26901296	g16801.t1	0.13	0.0992092832310425	0.2761185417715153	1849
26894947	g14136.t1	0.05	0.006578989554627745	0.2326161962278796	1402
26903798	g6529.t1	0.11	0.06365972591207873	0.29209857507129233	316
26899834	g7788.t1	0.21	0.15327385571328697	0.5531296017795889	5994
26904652	g13418.t1	0.26	0.22843742743725892	0.6135098931315212	5963
26892067	g15663.t1	0.15	0.08360102688623218	0.42097128709135706	1304
26890882	g15236.t1	0.2	0.18477638551916242	0.42639042470878685	1421
26893046	g11355.t1	0.09	0.04110617737124627	0.25647506695414024	2237
26900204	g8207.t1	0.11	0.019247247124528234	0.4769915750399977	638
26890190	g12698.t1	0.11	0.04006292812273937	0.4007859875676609	2391
26902457	g11203.t1	0.04	0.007308218606008539	0.1763398067706941	421
26892388	g3907.t1	0.11	0.0727926788544499	0.3241000163927443	1143
26889463	g16402.t1	0.1	0.05829792593636763	0.3111543864075448	3811
26906487	g4944.t1	0.09	0.04186437933610543	0.2510220279149679	3309
26908100	g4925.t1	0.15	0.09657704111931692	0.39916261031048134	1935
26896730	g16522.t1	0.06	0.01788841186663493	0.2243135284121945	598
26908105	g7362.t1	0.17	0.12179996200905191	0.43607429558813415	9564
26892709	g15744.t1	0.13	0.08010086627016778	0.344265909432845	873
26905370	g5764.t1	0.01	0.007915640759017692	0.01604339248598817	391
26890382	g9655.t1	0.03	0.0063675336996236315	0.1492206568484395	1703
26890749	g7917.t1	0.35	0.38593204076011745	0.7170477767950487	2011
26907369	g10035.t1	0.13	0.06966571062150449	0.3033385674579887	2223
26896107	g14598.t1	0.13	0.08218741000695785	0.3500742254789701	2923
26907647	g7314.t1	0.11	0.06438267137910544	0.33403628663520524	577
26901754	g5217.t1	0.06	0.0060944977307029954	0.2403020021732365	1055
26899580	g7850.t1	0.28	0.3148167270318414	0.5243649034651178	3707
26901290	g5336.t1	0.09	0.03540480342734724	0.2943180167091752	2136
26901241	g11023.t1	0.17	0.11579739831636324	0.41113314510530496	1375
26903422	g14912.t1	0.04	0.017673866438000646	0.1031666571931861	352
26897990	g2324.t1	0.22	0.17447085793340464	0.505241877984729	2249
26900965	g7683.t1	0.12	0.07942756866673836	0.30409883108112323	2268
26900243	g8425.t1	0.18	0.14477780295531004	0.4245054147285592	2983
26901987	g2653.t1	0.19	0.14125439141397733	0.46204282413028086	7138
26893932	g17452.t1	0.12	0.05225181017685813	0.37862818644102597	485
26898606	g1364.t1	0.08	0.019231822960003253	0.27602271516527294	2673
26904247	g6229.t1	0.11	0.06600162207280148	0.23433342651443556	2163
26904103	g4319.t1	0.09	0.04451744874844843	0.24331792357877877	1590
26893508	g9443.t1	0.14	0.05976612045277455	0.554655165097242	712
26895104	g8789.t1	0.39	0.453451722104239	0.8799553630778472	6142
26897987	g7091.t1	0.17	0.09610174428014825	0.48142147117291434	3589
26903739	g6220.t1	0.26	0.23618975867660913	0.5679561366420469	2886
26890922	g15138.t1	0.19	0.15309293404983074	0.36972600477448825	8251
26902181	g5371.t1	0.18	0.1538923107732105	0.33446735209717593	1811
26897004	g3294.t1	0.28	0.2722458017518447	0.5486485676761954	2169
26901320	g10783.t1	0.2	0.1392499972904019	0.4876358585073765	1733
26896584	g3250.t1	0.17	0.13236952225860038	0.32900533432861345	1811
26895503	g15513.t1	0.05	0.006575384582650355	0.20330843804980925	912
26892163	g4113.t1	0.16	0.11295362122489988	0.3881868046716528	1813
26902361	g2661.t1	0.17	0.09411384989654975	0.5070350859807417	4028
26889951	g10300.t1	0.15	0.09184497544382521	0.3744459623109557	1577
26891929	g4063.t1	0.15	0.08467811023953294	0.40318730470165487	1734
26903480	g6746.t1	0.06	0.03394244369109062	0.15090280838646347	685
26892373	g639.t1	0.23	0.20751220868897882	0.4912607331483761	2426
26890371	g2419.t1	0.19	0.16201956265900933	0.4158537032977555	1608
26889356	g16088.t1	0.2	0.1423174014611045	0.49222995850415635	1262
26903209	g14057.t1	0.16	0.08385965150240975	0.5210350136945177	1035
26891159	g7953.t1	0.15	0.08988298610730452	0.4286939842366038	656
26894905	g14182.t1	0.33	0.35894052970284523	0.7482068087844294	1924
26904428	g12493.t1	0.1	0.05599295385786662	0.2618561761433401	3822
26890607	g3808.t1	0.2	0.15041865951446823	0.5049493575045874	3977
26904946	g13268.t1	0.14	0.08384790664409769	0.3690570635190332	5869
26892605	g1037.t1	0.07	0.029934902010529507	0.2348188409828619	666
26901075	g8465.t1	0.18	0.13091966359384907	0.5419959308048319	1377
26905439	g13270.t1	0.08	0.032876678283561486	0.27643612100820725	1690
26894929	g15532.t1	0.12	0.05741300818918101	0.3538658275931762	6618
26901475	g2821.t1	0.18	0.12357950587916658	0.41347258411075394	1835
26904067	g6797.t1	0.12	0.06106657853973203	0.38063577184675096	1027
26903773	g2794.t1	0.1	0.09697554240287601	0.10021983385583214	2375
26903642	g14853.t1	0.2	0.16436548520353464	0.523881842775998	1689
26901490	g10786.t1	0.1	0.04172673615287761	0.31156157922099936	1811
26902376	g5704.t1	0.12	0.06492383582331707	0.34256880187178623	964
26890250	g2466.t1	0.4	0.4892438895297678	0.9985235243167169	2248
26907381	g7230.t1	0.12	0.06400470129946334	0.41649709106605315	499
26898820	g9102.t1	0.18	0.12362468379546182	0.49806374381348023	3951
26891000	g10253.t1	0.23	0.16083291935443383	0.708563566435087	1917
26892198	g15713.t1	0.1	0.03881697299956256	0.34165137056472794	4072
26890936	g10231.t1	0.32	0.34913993112321573	0.607349725384532	1982
26892696	g649.t1	0.2	0.1589776880370634	0.424072318350632	2196
26904422	g13216.t1	0.16	0.12632433347496563	0.33196303030459284	1817
26905420	g12342.t1	0.25	0.21637364936995376	0.6283180938371047	2160
26899378	g7715.t1	0.15	0.08104261980023005	0.4408399986765892	1128
26903161	g14014.t1	0.01	-0.0	0.034096780557567964	377
26895611	g13904.t1	0.22	0.18529432703307577	0.5622445431174657	1338
26900779	g7587.t1	0.06	0.005059041104648654	0.22414152978742957	906
26896603	g3576.t1	0.1	0.03880175579939165	0.29033697707997586	367
26901488	g5069.t1	0.05	0.006880782207030952	0.28461721627867775	433
26907636	g4706.t1	0.19	0.13300378991832734	0.4918571325917258	12169
26888941	g8630.t1	0.09	0.0310925352587596	0.2856330177883621	1794
26904365	g13411.t1	0.12	0.06471674264425568	0.3396860308658641	1916
26903372	g6614.t1	0.13	0.07677931321699147	0.32289680757853545	1773
26904009	g6227.t1	0.11	0.06594359836041544	0.3065645867267669	2145
26897273	g3326.t1	0.13	0.06746117749720465	0.35760368430320505	3824
26892492	g997.t1	0.19	0.1448243867158379	0.4308231552904225	1004
26893944	g17533.t1	0.2	0.1540887441062636	0.5349514378195248	1208
26894647	g437.t1	0.07	0.038408391908079764	0.25291936211963434	982
26902247	g5697.t1	0.19	0.16725470514930232	0.3839406855955541	949
26902574	g5339.t1	0.07	0.025472430065649587	0.2591262325054554	849
26899010	g9039.t1	0.21	0.17467192030955975	0.5275275367709025	7659
26903563	g4345.t1	0.15	0.0930658388153415	0.4112795222709318	814
26892251	g10209.t1	0.13	0.09310290258028625	0.2969020657847318	4553
26890301	g12607.t1	0.28	0.2577264476358288	0.6570935176116152	2688
26890593	g12729.t1	0.28	0.2635484151284164	0.6391352884362779	1530
26897219	g15963.t1	0.02	0.03125452230042605	0.015306653723405342	299
26899094	g9059.t1	0.15	0.0878378870889461	0.4073998094156219	2625
26893330	g428.t1	0.16	0.11171431171450227	0.35967981019641465	764
26903518	g14920.t1	0.05	0.006904536680792137	0.22475242824916003	1803
26907454	g11947.t1	0.29	0.256222657996111	0.7517277049006464	1906
26895220	g14664.t1	0.2	0.13824822748598653	0.5777722734204965	2908
26896830	g13100.t1	0.12	0.0789486129742351	0.3025444263796439	1157
26892645	g15785.t1	0.23	0.1875940256240367	0.5442135970955282	7741
26905765	g351.t1	0.09	0.03283698182910722	0.25749999525086875	380
26907482	g4832.t1	0.22	0.19397231239295926	0.5077772702154353	1862
26908079	g9964.t2	0.07	0.020271504290939445	0.2710691600229977	1143
26896257	g3328.t1	0.15	0.09588525699771648	0.34094834751435676	3453
26908084	g17410.t1	0.04	0.010195569072872388	0.12445699853243622	1202
26888100	g13654.t1	0.09	0.03593501677192313	0.31325148704166994	1840
26896238	g3453.t1	0.2	0.14685186264031885	0.4653569926969397	2932
26892491	g903.t1	0.07	0.02833609812313586	0.2365085176465032	1436
26897076	g9722.t1	0.19	0.13070192963077418	0.478866576016561	2322
26902108	g5357.t1	0.12	0.07962014687129301	0.3025697785637371	1255
26898953	g1370.t1	0.09	0.026788561951559424	0.31761271020813214	668
26898522	g1796.t1	0.15	0.09362789828244061	0.42376956049775266	1280
26891077	g15074.t1	0.18	0.13345999123636965	0.47870292775058343	1838
26893825	g11402.t1	0.18	0.13005464485200163	0.458967769372449	1771
26888152	g11533.t1	0.09	0.04723783189677086	0.2951166877960866	1704
26894120	g4424.t1	0.08	0.03378257862586746	0.22849530673964902	1013
26907888	g10157.t1	0.1	0.04884615886758398	0.29319521224660283	1309
26889834	g16179.t1	0.13	0.07126527504879517	0.37610982101081464	1946
26903945	g6588.t1	0.08	0.013534201851880923	0.32217199476541875	1031
26899336	g1826.t1	0.26	0.22879290842412814	0.6142227785888655	7249
26894063	g508.t1	0.05	0.012250170257255243	0.18945606714159474	1240
26891057	g7923.t1	0.2	0.1360502417059753	0.5448382080255785	1377
26902501	g10777.t1	0.15	0.11971257232514815	0.3401559311579545	2973
26902017	g5449.t1	0.06	0.02637107457244829	0.1893829505042523	1310
26900733	g15340.t1	0.06	0.018338321898123233	0.20689656423181702	1256
26891956	g3974.t1	0.13	0.079106096131498	0.3514243608570809	4465
26888834	g8585.t1	0.15	0.06959679025893482	0.4466315332470219	529
26907536	g12221.t1	0.08	0.008933994859473765	0.31229563398026594	857
26896555	g8066.t1	0.18	0.13046179563596427	0.4741788206047147	1249
26905912	g17028.t1	0.25	0.2089618704105209	0.6466676329529096	775
26903260	g6326.t1	0.18	0.12118724907910347	0.47920392192949945	8494
26895055	g4216.t1	0.38	0.38470379519987874	1.185247371207022	7633
26902397	g11181.t1	0.12	0.045505758458895484	0.38530580829458605	1283
26891135	g15088.t1	0.15	0.09913047906924943	0.3775662906190119	7768
26896248	g3449.t1	0.3	0.3055786079505171	0.6589128029184811	1181
26901909	g10810.t1	0.08	0.030230792616069653	0.27884391975118233	416
26889970	g15966.t1	0.23	0.18301134434947086	0.5396355423005157	2339
26892587	g15854.t1	0.12	0.08048953510736945	0.22055390291291388	793
26890423	g16796.t1	0.14	0.07645113256226985	0.4408399986765892	1904
26891377	g826.t1	0.08	0.034969381005041544	0.255694940227945	1814
26889605	g10503.t1	0.05	0.024105906908847646	0.1570935736717166	810
26895322	g14085.t1	0.19	0.13058181187175008	0.47467688596105984	2866
26904473	g12341.t1	0.17	0.10207751971316364	0.5198603854199589	1478
26898677	g1569.t1	0.12	0.05904687364515996	0.33543854031964365	1452
26903821	g4303.t1	0.11	0.01775230806442855	0.5090688323308842	520
26903147	g6465.t1	0.09	0.0425691209631835	0.26124901212969803	5046
26904795	g5766.t1	0.13	0.061258523260700345	0.40979865315260133	3739
26892637	g628.t1	0.26	0.2354520536991	0.5070016607486474	2554
26899108	g1716.t1	0.07	0.028074512252043642	0.2506379295774005	1676
26902142	g10994.t1	0.12	0.07714303907978087	0.29754857110455735	825
26894706	g17514.t1	0.08	0.03906497280520985	0.29026930587177324	1898
26905191	g12414.t1	0.08	0.038439156681905354	0.2970565258187439	641
26891920	g1086.t1	0.1	0.043936426218601804	0.28582550192551776	1065
26896394	g3381.t1	0.11	0.051822035693592866	0.36661066695891353	3137
26898871	g9221.t1	0.44	0.5610342798243424	1.0198161044139589	1971
26907800	g7202.t1	0.14	0.0842240225282093	0.3871391355646764	1297
26902636	g2780.t1	0.05	0.015635745435574458	0.16472145690507392	778
26902890	g14948.t1	0.15	0.08279635444237037	0.35250272193430165	733
26893639	g17732.t1	0.14	0.07178832061251922	0.41228603771453326	1248
26899535	g7689.t1	0.01	-0.0	0.02362400029452829	228
26905222	g5923.t1	0.27	0.25883029705057703	0.5651337388944431	4537
26904725	g13169.t1	0.14	0.08502376243163508	0.37481388499918483	11286
26897418	g2890.t1	0.14	0.09235664845050352	0.31361270072660996	1138
26908068	g10975.t1	0.15	0.11103036035125208	0.3475091577300971	6528
26899290	g1656.t1	0.07	0.022494657093029655	0.33657143539611645	1071
26903087	g6710.t1	0.11	0.06178519106365031	0.32237686801844084	3917
26894796	g8887.t1	0.08	0.018928449442396987	0.2326161962278796	677
26899958	g9550.t1	0.17	0.14140246289804165	0.41121696623110987	1251
26904734	g13352.t1	0.23	0.20937853708790424	0.47654125980581485	3140
26897001	g11474.t1	0.07	0.018611376839793015	0.2813007231928449	419
26904038	g6202.t1	0.1	0.03886880089843952	0.3609282499353711	1001
26894010	g9344.t1	0.18	0.150732941892712	0.4324365494169421	1120
26889370	g8552.t1	0.12	0.0757963917220466	0.3077643284668772	4124
26902020	g5020.t1	0.15	0.08668380378076396	0.48874681671802356	935
26891631	g4056.t1	0.18	0.12510353107745278	0.42545020100320674	2636
26890084	g2497.t1	0.09	0.03620900032454112	0.36043930393220436	1628
26905662	g4800.t1	0.09	0.03671478291234287	0.2971863397524303	919
26895403	g15444.t1	0.18	0.11139313290799799	0.4831961939928162	8582
26898716	g1393.t1	0.2	0.16625548902048065	0.44754527605010386	13024
26896579	g2878.t1	0.09	0.025152057644189332	0.3270363986101834	440
26903342	g6787.t1	0.11	0.05627638945718556	0.2864509580234777	2324
26893657	g17736.t1	0.34	0.33448001158028967	0.8619137430348874	6056
26902453	g5472.t2	0.25	0.21127873234644307	0.637373107391694	11860
26889530	g16164.t1	0.17	0.1258579470757152	0.40714470964652405	6159
26900326	g13488.t1	0.01	-0.0	0.028305245987135227	596
26907643	g10165.t1	0.1	0.06241785417129847	0.28280707863410876	844
26890268	g12739.t1	0.23	0.20039409218329446	0.47930996946725235	1653
26903473	g6358.t1	0.17	0.12482609529860081	0.45538003402673166	1822
26895529	g13871.t1	0.26	0.23754849303027423	0.5806292120772885	8912
26903908	g6156.t1	0.18	0.10972878072307098	0.541920799324679	826
26907218	g11951.t1	0.22	0.19403318377905845	0.4445759964392423	2108
26904736	g12268.t1	0.09	0.0454498432323978	0.26655623949265456	1327
26897947	g2271.t1	0.07	0.029343595869174184	0.23837122583627568	1872
26901311	g11106.t1	0.24	0.20452523719514074	0.5788427309092938	3136
26906743	g17324.t1	0.09	0.019276762067525988	0.33084396638028635	875
26903325	g6619.t1	0.1	0.04195025545803954	0.3225676165601652	1768
26897147	g3473.t1	0.05	0.014949109047386474	0.16735766348565728	1622
26903630	g17126.t1	0.19	0.13899039980763633	0.5138668918459833	1993
26888855	g16337.t1	0.19	0.16756672272046047	0.41475041161252757	4613
26897664	g2263.t1	0.17	0.10130725882329586	0.5476340934684745	3092
26890217	g2510.t1	0.17	0.12868889280534118	0.4393244639350785	6930
26904719	g12365.t1	0.1	0.04668173165791567	0.3241000163927443	699
26905853	g277.t1	0.18	0.1440941676679316	0.4197118409515671	504
26888807	g10425.t1	0.1	0.05551666491896509	0.28379152812188746	1870
26889163	g8699.t1	0.09	0.03921578216764024	0.27757347320315484	1151
26891673	g10215.t1	0.07	0.01083051311609577	0.27289433045677547	720
26888062	g7449.t1	0.11	0.06822883365429497	0.27662323119628796	1217
26899750	g8388.t1	0.36	0.3751871006837	0.8653195052667687	4562
26893200	g2160.t1	0.36	0.4305364594091403	0.6658765447433338	1608
26902197	g11058.t1	0.04	0.0054945300690546735	0.1607048674504178	833
26902421	g5700.t1	0.08	0.017486220873735584	0.2892468606089886	601
26894611	g2144.t1	0.16	0.10689734681423144	0.4009445541265644	2580
26890609	g12682.t1	0.12	0.05115025176847361	0.3831192178244929	1510
26893729	g566.t1	0.08	0.010772178000271151	0.2659087632606806	295
26895179	g14098.t1	0.25	0.20725536144922813	0.6246072190481895	11285
26895858	g14121.t1	0.16	0.12268084035685183	0.3746205433173304	805
26906070	g17040.t1	0.12	0.06352219756155107	0.3797408337336647	2123
26892616	g781.t1	0.22	0.17555446638480005	0.5234923537768	2335
26896851	g3498.t1	0.27	0.26164847744359127	0.5937597785405566	1554
26898132	g14493.t1	0.28	0.29331044603118017	0.5622255745041967	5226
26891815	g15652.t1	0.18	0.11111830832223538	0.43458344518854286	937
26888619	g14802.t1	0.03	0.006237042181243129	0.10975506567384422	1693
26890563	g12859.t1	0.04	-0.0	0.23552317661139932	570
26904082	g14996.t1	0.13	0.06499328075006758	0.46427940630466746	394
26907737	g17318.t1	0.1	0.05383476179559804	0.26382941925309744	2500
26901966	g11157.t1	0.05	0.013523251256794147	0.20465023999998025	1466
26888914	g15012.t1	0.22	0.17824966573187578	0.5293903738717952	4603
26892584	g3935.t1	0.12	0.0639976346860317	0.3228578943808996	2919
26901580	g5064.t1	0.04	0.010994241763801586	0.1374661555687872	1093
26888970	g8620.t1	0.2	0.16752524252780238	0.3831192178244929	1786
26906557	g10172.t1	0.05	0.007425803237033677	0.18301134434947086	620
26890024	g10547.t1	0.11	0.06297860428506327	0.2999259121200862	4955
26899149	g1616.t1	0.06	-0.0	0.2635484151284164	311
26895481	g13826.t1	0.12	0.06044805658463416	0.3128708609035167	830
26901713	g2648.t1	0.05	0.02378202718309521	0.12761326588027452	2086
26893407	g155.t1	0.18	0.12275313402805507	0.458967769372449	3263
26888192	g11580.t1	0.08	0.0531760568244251	0.21067678909980167	748
26889384	g8718.t1	0.16	0.09340411933546036	0.45306022829116455	1337
26902111	g5696.t1	0.09	0.023078744000065245	0.30409883108112323	267
26894025	g576.t1	0.11	0.06241785417129847	0.30180173893321405	1702
26907559	g17379.t1	0.1	0.051744653615213576	0.27076000915299786	609
26899816	g8164.t1	0.18	0.12365728759058262	0.427078144675442	2799
26906550	g10164.t1	0.07	0.017232234213500057	0.26967983613863183	887
26907203	g7389.t1	0.17	0.11509623178894901	0.4499690577554297	2487
26901578	g5180.t1	0.1	0.02956047640565747	0.3644530959980531	848
26895004	g15387.t1	0.18	0.13854793563353618	0.3831192178244929	4256
26906290	g17378.t1	0.11	0.059451400548866745	0.32347975446903887	3376
26900328	g8311.t1	0.1	0.03166697281676003	0.36331324483608224	980
26895449	g15376.t2	0.14	0.09854463668144195	0.32666823720083205	1263
26906764	g4923.t1	0.12	0.06679677869832303	0.3464494929577206	10094
26892505	g15764.t1	0.06	0.0028301920377296185	0.23850435208468374	1057
26891102	g12796.t1	0.17	0.10913068775342871	0.38776319551043376	1617
26897427	g3300.t1	0.08	0.018928449442396987	0.4408399986765892	487
26904356	g3003.t1	0.1	0.037898106485412	0.41529573398265	1378
26888893	g16416.t1	0.35	0.4015103312196875	0.7842741919166301	4931
26893172	g17558.t1	0.19	0.17557470424714333	0.3766744950323691	852
26906511	g11923.t1	0.13	0.08309608974860881	0.32883680301348955	2640
26900398	g13534.t1	0.28	0.24714617096094119	0.6851023916493854	3096
26893258	g17723.t1	0.1	0.03543966363790921	0.34304839263735554	1207
26901693	g10856.t1	0.06	0.012820825019475051	0.2102264738656188	1070
26888158	g11571.t1	0.05	0.008287377139938702	0.2498583348964037	551
26906413	g7330.t1	0.13	0.06771513500407537	0.3575656438915996	1066
26902765	g2593.t1	0.07	0.03431620712437604	0.1946333966138134	2155
26896786	g13057.t1	0.31	0.3024866899677197	0.7041805811782169	9077
26904213	g14049.t1	0.12	0.058168675759405875	0.36526123130420396	400
26897037	g9260.t1	0.15	0.09733816744955479	0.3845955962539973	1118
26893781	g17476.t1	0.04	0.015373891161255697	0.1598949153457812	702
26896405	g9746.t1	0.1	0.04137196987867944	0.39324473323866976	1186
26903180	g6301.t1	0.08	0.04361694011780555	0.2049207417837159	725
26906859	g4841.t1	0.04	0.02032644733334345	0.14435544619347945	1093
26904849	g12257.t1	0.09	0.029487827505626108	0.3376031611198176	1941
26889732	g16357.t1	0.13	0.07306658475560127	0.3151446861138058	737
26906967	g7379.t1	0.05	0.008275946042781795	0.19253988513586046	370
26895110	g13762.t1	0.12	0.03367370052378451	0.4570131321134695	905
26907582	g12113.t1	0.17	0.1015784781713282	0.4112795222709318	959
26902127	g5216.t1	0.14	0.08920183015214382	0.40424737554951534	1302
26900822	g14258.t1	0.29	0.29597943818191086	0.653355575359081	3318
26903569	g6176.t1	0.04	0.03100600511733105	0.09203733358075437	665
26890167	g11314.t1	0.11	0.11272451016459686	0.11782290834079176	1637
26902718	g2770.t1	0.04	0.013158232238182131	0.1579984949557663	2085
26901625	g5677.t1	0.08	0.03363180844100125	0.2771498241615758	1718
26898692	g1770.t1	0.3	0.30304323625521346	0.6922347900187138	1116
26903697	g6838.t1	0.14	0.07512636671655087	0.43397033857920014	7490
26890808	g15075.t1	0.11	0.0647270396462623	0.26450887628096764	4181
26902532	g5211.t1	0.28	0.27614528498319957	0.5359900393356817	972
26902273	g5012.t1	0.13	0.0785206960572036	0.3976626098104808	1195
26891771	g856.t1	0.25	0.20375898448186378	0.7028083075039487	2652
26903044	g6290.t1	0.12	0.05814047868061994	0.40884733421232056	1309
26906543	g17366.t1	0.15	0.09067632965177858	0.2964845524831097	460
26907695	g11761.t1	0.09	0.008823631184689778	0.43773761576275416	1049
26907138	g12106.t1	0.15	0.10185115586929633	0.3210077598219154	730
26891441	g4160.t1	0.12	0.038058899253926484	0.3881868046716528	2430
26888440	g3191.t1	0.01	-0.0	0.03871827405398039	319
26904963	g13337.t1	0.06	0.02422650070349268	0.23820281423762268	1183
26890080	g12631.t1	0.15	0.05304535728451311	0.624258233040109	569
26902420	g2777.t1	0.18	0.1324304355332054	0.47281642240991617	1732
26904443	g13243.t1	0.07	0.035131488825081804	0.18327746694607122	1014
26899150	g1760.t1	0.16	0.09516881389096782	0.42295158680995437	1200
26893939	g121.t1	0.2	0.1434345914951581	0.4802579367305963	1709
26892761	g15768.t1	0.11	0.03865023758638718	0.38615565921899303	1328
26891571	g15724.t1	0.19	0.13885682485169698	0.42191154923419216	2741
26888651	g14737.t1	0.18	0.13755241699852172	0.4528163010606376	2311
26893540	g8738.t1	0.26	0.25520318374082146	0.5057090221916719	4610
26901149	g2555.t1	0.17	0.12906248934901238	0.4408399986765892	693
26907344	g7396.t1	0.08	0.03648135541675937	0.17555446638480005	518
26889967	g10545.t1	0.05	0.004783615305565073	0.21811930541606128	2195
26900486	g8307.t1	0.16	0.08936002530467062	0.43201636749189953	1581
26899729	g16685.t1	0.07	0.028674213377860094	0.21412934477188905	600
26905941	g8115.t1	0.27	0.2002661681146979	0.7268409791854439	1281
26904337	g16448.t1	0.14	0.09067121040314774	0.3802996656315637	2483
26903445	g6279.t1	0.12	0.09412227391225225	0.27731026912956386	1037
26906970	g11847.t1	0.09	0.021308251374584922	0.3839406855955541	1075
26888884	g8537.t1	0.15	0.09037468265513288	0.41738913856866716	1861
26898954	g1843.t1	0.13	0.07776544939199251	0.35558540139244155	5728
26907166	g7355.t2	0.11	0.06272861306758058	0.30445436557462635	4327
26891832	g4150.t1	0.08	0.0023419222775952877	0.30409883108112323	1990
26906695	g17439.t1	0.11	0.023768399221074175	0.3902451621675981	2282
26904250	g6322.t1	0.17	0.10533887660182234	0.4709948140351198	901
26903035	g14963.t1	0.05	0.006810489476809861	0.23669783895489355	1786
26895435	g13772.t1	0.1	0.0163494212569383	0.4849703736937894	548
26906932	g11781.t1	0.05	0.012448418556778371	0.27838202597214917	251
26895219	g12929.t1	0.34	0.35994164742359963	0.7673750147640224	2731
26906958	g7344.t1	0.32	0.3344289434936405	0.7022001486398108	6017
26899889	g15284.t1	0.05	0.006622559586204028	0.19244988963552762	1420
26905173	g13179.t1	0.08	0.039660786730308324	0.24183399129370758	1746
26890077	g12655.t1	0.04	0.0075782141436136485	0.17333379072254002	1643
26896583	g16569.t1	0.05	0.028466415000326636	0.14329142757203192	277
26899029	g3707.t2	0.2	0.19698449571784207	0.32217199476541875	1098
26892384	g3981.t1	0.09	0.04124750681058657	0.30409883108112323	467
26897752	g2269.t1	0.11	0.08083185313510369	0.28374008354248903	3561
26893060	g4501.t1	0.15	0.10378607552989419	0.35001642614721185	2327
26902606	g10882.t1	0.2	0.13458176288423535	0.5326141263606774	1168
26905274	g12491.t1	0.13	0.08755176009982227	0.3027397246989285	3903
26903597	g17145.t1	0.06	0.007702249978092117	0.2024397120839554	392
26903802	g6694.t1	0.14	0.09177670311303653	0.38667372684741536	1042
26891178	g12822.t1	0.06	0.024085384975728576	0.20284032636870264	2372
26903109	g6752.t1	0.12	0.06963926446934726	0.34983438048855314	5135
26893358	g9362.t1	0.1	0.041421568460839366	0.3024340135273886	1060
26902808	g11156.t1	0.13	0.0818446512244633	0.3208090338748725	2690
26889404	g10506.t1	0.15	0.09224443180991039	0.37326477658772955	7209
26900674	g3082.t1	0.19	0.13586007325900382	0.48567725404771944	1853
26889759	g8544.t1	0.08	0.035019623754488416	0.2635484151284164	1964
26904155	g14913.t1	0.13	0.07334083007617218	0.3717121538268464	360
26901589	g2602.t1	0.07	0.03856890885557783	0.20035315741511162	417
26895525	g13778.t1	0.06	0.010747369166118726	0.3323072841404609	989
26896542	g13086.t1	0.08	0.03981381633923459	0.24254379440529328	3783
26896242	g11464.t1	0.21	0.19378827848957175	0.40006909176242356	1669
26902055	g2610.t1	0.16	0.11174103431133857	0.36311995113514783	5237
26891474	g15850.t1	0.14	0.08186773570246209	0.3389888428072928	1845
26898291	g9815.t1	0.19	0.1359433337597722	0.5369922403966165	3189
26901844	g5388.t1	0.06	0.021495113284600756	0.18104505331326642	10720
26897561	g7064.t1	0.28	0.25896784476378176	0.6859380290898537	8343
26891847	g15856.t1	0.25	0.21405647971791156	0.6091404655547847	6652
26903825	g6644.t1	0.07	0.02409845863709497	0.22556561551435034	775
26902395	g2766.t1	0.19	0.1379109104892011	0.5100818896663615	1188
26893534	g8732.t1	0.12	0.056687010874505214	0.34622653468141423	542
26888366	g14205.t1	0.08	0.031012169864021638	0.30409883108112323	1233
26905413	g13311.t1	0.3	0.2981752980891033	0.6522452968186145	3435
26900116	g7855.t1	0.22	0.19221099443193224	0.4628879402283581	1626
26891615	g914.t1	0.14	0.07206827611214334	0.4223205392338107	4079
26897885	g7049.t1	0.15	0.11274888052090376	0.39605057265037263	1142
26899974	g3118.t1	0.08	0.027055615212430703	0.28297067335610104	3340
26907499	g17243.t1	0.12	0.09308713429005458	0.24208004419728826	447
26894316	g2193.t1	0.13	0.07057993275832358	0.3505053838696889	2527
26892183	g1041.t1	0.31	0.29819235859518384	0.7438176888601556	7366
26901911	g5188.t1	0.23	0.20493986321756952	0.5250651252528643	8171
26900702	g7610.t1	0.24	0.21005810479992115	0.5479810387406443	2815
26906732	g11793.t1	0.07	0.015986395649285143	0.34094834751435676	830
26893623	g2169.t1	0.27	0.29850748020986073	0.5017872217356636	1176
26901919	g5521.t1	0.08	0.046079748925128686	0.21974034351110555	1101
26897125	g9201.t1	0.29	0.28112190855423175	0.6311624192022005	3120
26906657	g17244.t1	0.04	0.0061728743523866095	0.18014397586199468	1470
26889101	g10456.t1	0.11	0.039678673711419046	0.35624337806758105	634
