ness_ID,gene,transcript,SFS0,SFS4,pi0,pi4
26893849,Cre06.g258950,Cre06.g258950.t1.3,"[684, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 3, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000751586418167461,0.006621571481576619
26893079,Cre06.g259000,Cre06.g259000.t1.2,"[768, 1, 4, 1, 1, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[221, 1, 2, 4, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005312552371375901,0.016550253864063506
26894055,Cre06.g259050,Cre06.g259050.t1.3,"[872, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[248, 4, 0, 4, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014176142298624168,0.01559147832160854
26893264,Cre06.g259100,Cre06.g259100.t1.3,"[2216, 5, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[611, 19, 11, 8, 9, 4, 3, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008430638172872145,0.027884131956530146
26894237,Cre06.g259150,Cre06.g259150.t1.2,"[848, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[218, 2, 3, 1, 5, 3, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008064330314969701,0.030482781347833256
26893422,Cre06.g259200,Cre06.g259200.t1.3,"[868, 7, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[225, 13, 7, 4, 2, 2, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0026842743164766855,0.04690215661795305
26894644,Cre06.g259250,Cre06.g259250.t1.3,"[48, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013594771241830067,0.0
26893857,Cre06.g259300,Cre06.g259300.t1.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26893952,Cre06.g259350,Cre06.g259350.t1.2,"[535, 6, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 9, 2, 4, 2, 1, 1, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004839230024733843,0.043076297876663616
26892962,g5831,g5831.t1,"[559, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 4, 3, 4, 0, 2, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002711722987067167,0.04340211029945747
26894011,Cre06.g259450,Cre06.g259450.t1.2,"[434, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[141, 8, 0, 5, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0034391888874000624,0.029697712418300652
26893291,g5833,g5833.t1,"[518, 23, 4, 3, 5, 1, 0, 3, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 11, 1, 1, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02252938866948428,0.027985411475824215
26894263,Cre06.g259500,Cre06.g259500.t1.3,"[5209, 156, 50, 35, 33, 24, 28, 24, 32, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1710, 81, 45, 17, 22, 24, 15, 14, 24, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019400204605609275,0.036259981764806076
26894374,Cre06.g259550,Cre06.g259550.t1.2,"[1014, 8, 19, 1, 4, 7, 2, 7, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[301, 8, 8, 2, 1, 2, 4, 7, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016107316834349218,0.038097441533152095
26893643,Cre06.g259600,Cre06.g259600.t1.2,"[1813, 1, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[495, 14, 10, 4, 5, 7, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011306005103853733,0.029101664996899
26894687,Cre06.g259650,Cre06.g259650.t1.2,"[405, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[105, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0002736726874657909,0.0206088441382559
26893069,Cre06.g259700,Cre06.g259700.t1.2,"[870, 8, 9, 4, 1, 2, 3, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[289, 7, 9, 5, 4, 5, 2, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014006629421112048,0.03873889981524525
26893955,Cre06.g259750,Cre06.g259750.t1.3,"[2383, 30, 16, 7, 3, 5, 4, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[822, 25, 22, 12, 10, 6, 13, 18, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007713907369294342,0.044626650378560444
26894659,Cre06.g259800,Cre06.g259800.t1.2,"[1720, 8, 2, 3, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[422, 17, 12, 2, 2, 5, 4, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003144016227180527,0.027298011403142818
26893580,Cre06.g259850,Cre06.g259850.t1.2,"[262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[78, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.008528614697911684
26894332,Cre06.g259900,Cre06.g259900.t1.2,"[695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[191, 5, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.015563321037986154
26893313,Cre06.g259950,Cre06.g259950.t1.3,"[3953, 50, 45, 29, 11, 18, 11, 9, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1301, 35, 31, 22, 16, 11, 12, 10, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012863603513190243,0.030243981650631264
26893314,g5843,g5843.t2,"[3953, 50, 45, 29, 11, 18, 11, 9, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1301, 35, 31, 22, 16, 11, 12, 10, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012863603513190243,0.030243981650631264
26894113,Cre06.g260000,Cre06.g260000.t1.2,"[1448, 7, 22, 7, 2, 3, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[480, 5, 19, 4, 0, 2, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011119373453528673,0.025493945188017845
26893038,Cre06.g260050,Cre06.g260050.t1.2,"[1160, 5, 16, 3, 6, 2, 4, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[382, 5, 25, 8, 4, 3, 4, 8, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010630430763542243,0.045854216125912256
26893854,Cre06.g260100,Cre06.g260100.t1.2,"[713, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[179, 4, 6, 2, 0, 2, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005850358791535262,0.03336601307189542
26894652,Cre06.g260150,Cre06.g260150.t1.2,"[535, 2, 10, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[145, 2, 6, 2, 2, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0075305484512645645,0.036047957015116885
26893626,Cre06.g260200,Cre06.g260200.t1.2,"[621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 1, 4, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.013226592412112775
26894456,Cre06.g260250,Cre06.g260250.t1.2,"[655, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 1, 3, 2, 0, 3, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00016937669376693767,0.03157817434089741
26893147,Cre06.g260300,Cre06.g260300.t1.2,"[256, 20, 7, 3, 2, 2, 0, 3, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[88, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04099034757390815,0.01342329046313866
26893148,g5850,g5850.t2,"[92, 11, 4, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03356297473944533,0.011043497858913679
26894224,Cre06.g260350,Cre06.g260350.t1.2,"[1100, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[274, 13, 3, 9, 1, 0, 5, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010883388046017803,0.0338776453775508
26893806,Cre06.g260400,Cre06.g260400.t1.2,"[241, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[55, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017555231458974774,0.007437457741717376
26893926,Cre06.g260450,Cre06.g260450.t1.2,"[970, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[265, 8, 4, 3, 6, 6, 3, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012481378588396345,0.04253758709204254
26894648,Cre06.g260500,Cre06.g260500.t1.3,"[2848, 29, 25, 8, 11, 4, 17, 9, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[927, 29, 19, 7, 14, 3, 7, 10, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013654480740608835,0.035143288084464555
26893812,Cre06.g260550,Cre06.g260550.t1.3,"[4432, 51, 21, 5, 62, 26, 14, 3, 16, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1501, 31, 24, 5, 33, 27, 1, 5, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01555274439524914,0.027309361561626076
26894309,Cre06.g260600,Cre06.g260600.t1.2,"[1057, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[253, 0, 11, 1, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004994450610432852,0.01793754538852578
26893441,Cre06.g260650,Cre06.g260650.t1.3,"[1369, 3, 8, 2, 7, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[389, 2, 11, 1, 10, 8, 1, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005373167918530396,0.03484827805832309
26893153,Cre06.g260700,Cre06.g260700.t1.2,"[1315, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[352, 3, 15, 1, 3, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007922360863537333,0.021649254627485293
26893899,Cre06.g260750,Cre06.g260750.t1.3,"[4034, 53, 35, 19, 11, 6, 2, 5, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1346, 35, 40, 17, 11, 2, 1, 9, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008407384979368814,0.02405069452741602
26893265,g5860,g5860.t1,"[142, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007610350076103501,0.004273504273504273
26894044,Cre06.g260800,Cre06.g260800.t1.2,"[305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[79, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.021185485688528287
26893561,Cre06.g260850,Cre06.g260850.t1.2,"[1976, 10, 6, 4, 0, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[501, 17, 10, 7, 3, 8, 9, 3, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003984777693064597,0.04710623454908734
26894337,Cre06.g260900,Cre06.g260900.t1.2,"[225, 7, 7, 7, 2, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[88, 0, 3, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030148027590482837,0.030995215955798128
26893855,Cre06.g260950,Cre06.g260950.t1.2,"[820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[185, 4, 0, 5, 4, 4, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.041154579854270255
26894660,g5865,g5865.t1,"[135, 4, 3, 0, 3, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03414172686618508,0.006802721088435375
26893894,Cre06.g261000,Cre06.g261000.t1.2,"[276, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00040112314480545525,0.01459188326493388
26894700,g5867,g5867.t1,"[1421, 13, 6, 12, 8, 0, 7, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[442, 20, 9, 14, 14, 5, 6, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01055158429065222,0.043329043329043325
26894290,g5868,g5868.t1,"[654, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[184, 3, 1, 3, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0034509012884024006,0.020304568527918787
26893273,Cre06.g261100,Cre06.g261100.t1.2,"[695, 6, 4, 0, 3, 2, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 13, 2, 7, 6, 1, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011072022689465217,0.05647796753109846
26894612,Cre06.g261123,Cre06.g261123.t1.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26893433,Cre06.g261150,Cre06.g261150.t1.2,"[648, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 6, 4, 1, 6, 1, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001455779444394245,0.049002498032371763
26894208,Cre06.g261200,Cre06.g261200.t1.2,"[570, 3, 2, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[148, 4, 0, 1, 4, 0, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005872228409436064,0.04544039838157485
26893230,g5873,g5873.t1,"[723, 9, 2, 2, 7, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[223, 8, 6, 2, 5, 4, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012707824066850436,0.04527216291922174
26893105,Cre06.g261350,Cre06.g261350.t1.3,"[263, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[68, 2, 0, 0, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00670666276460833,0.045751633986928116
26894042,Cre06.g261400,Cre06.g261400.t1.3,"[4524, 21, 20, 4, 2, 3, 2, 8, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1416, 22, 34, 16, 6, 22, 26, 19, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0043321638624975465,0.040086051170887115
26894662,Cre06.g261450,Cre06.g261450.t1.2,"[359, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[67, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017561964767439755,0.032500671501477306
26893439,Cre06.g261500,Cre06.g261500.t1.2,"[557, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 6, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016833257873901484,0.015724721261053443
26893464,Cre06.g261550,Cre06.g261550.t1.2,"[724, 11, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[250, 11, 0, 2, 3, 1, 0, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0042426327256048614,0.0290565501562944
26894450,Cre06.g261600,Cre06.g261600.t1.2,"[513, 9, 1, 1, 5, 2, 1, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[196, 6, 4, 0, 5, 1, 3, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017203677527696228,0.03541295306001188
26893591,Cre06.g261650,Cre06.g261650.t1.1,"[371, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0002986857825567503,0.0061919504643962835
26894383,Cre06.g261700,Cre06.g261700.t1.2,"[519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[120, 4, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0220211161387632
26893797,Cre06.g261750,Cre06.g261750.t1.2,"[1042, 2, 0, 6, 1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[304, 9, 1, 6, 5, 2, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005033359922335381,0.027454894133302023
26894616,Cre06.g261800,Cre06.g261800.t1.2,"[654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 4, 1, 3, 3, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.031578947368421054
26893099,Cre06.g261850,Cre06.g261850.t1.2,"[505, 11, 0, 4, 8, 2, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[168, 4, 1, 4, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019716977700170977,0.021187962364432954
26893901,Cre06.g261900,Cre06.g261900.t1.2,"[554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[149, 0, 2, 2, 3, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.03203421286209957
26893354,g5886,g5886.t1,"[297, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[77, 1, 2, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001228231784883976,0.030171758625930988
26894086,Cre06.g262000,Cre06.g262000.t1.2,"[625, 1, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[189, 3, 1, 3, 4, 3, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002780371407822388,0.04298996593942741
26894120,Cre06.g262050,Cre06.g262050.t1.2,"[745, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[205, 2, 2, 4, 4, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003054750528706822,0.033807623344322975
26894467,Cre06.g262100,Cre06.g262100.t1.3,"[963, 2, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[258, 2, 4, 8, 9, 2, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0023424405807637165,0.041140657176112455
26893110,g5890,g5890.t2,"[509, 4, 5, 7, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[144, 2, 3, 6, 4, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011804093891166007,0.041552782729253314
26893111,Cre06.g262150,Cre06.g262150.t1.3,"[437, 3, 4, 2, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[117, 2, 3, 4, 4, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009115545700911554,0.0460880430603614
26894298,Cre06.g262200,Cre06.g262200.t1.2,"[478, 3, 1, 0, 7, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 0, 5, 2, 6, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012781994518237402,0.04279279279279279
26893807,Cre06.g262250,Cre06.g262250.t1.2,"[843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[193, 0, 1, 1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00013164823591363875,0.017504691645635152
26894693,Cre06.g262300,Cre06.g262300.t1.2,"[674, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[171, 1, 2, 1, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009088448002475152,0.020721108956403073
26893559,Cre06.g262350,Cre06.g262350.t1.2,"[2177, 26, 29, 11, 11, 3, 9, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[701, 14, 16, 7, 5, 4, 6, 3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012420881765021352,0.022923054460505184
26894384,Cre06.g262400,Cre06.g262400.t1.3,"[2119, 6, 16, 5, 7, 4, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[660, 13, 14, 13, 13, 9, 11, 7, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006094982663428896,0.03966131907308378
26894216,Cre06.g262450,Cre06.g262450.t1.3,"[358, 5, 0, 0, 0, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[127, 3, 1, 0, 2, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009334537789822342,0.030375699440447643
26893246,Cre06.g262500,Cre06.g262500.t1.2,"[748, 16, 5, 2, 9, 4, 15, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 12, 1, 4, 3, 0, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022436835430689694,0.037805050077584994
26894231,Cre06.g262550,Cre06.g262550.t1.2,"[232, 3, 0, 0, 2, 3, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[59, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01778634951248259,0.016495487083722376
26893204,Cre06.g262600,Cre06.g262600.t1.3,"[1470, 20, 4, 4, 7, 2, 9, 8, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[465, 17, 2, 1, 4, 1, 6, 5, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014450571895424836,0.02758195616163951
26894645,Cre06.g262650,Cre06.g262650.t1.3,"[3660, 44, 12, 23, 20, 9, 21, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1250, 76, 22, 31, 26, 13, 16, 28, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010732714138286895,0.045468615953372774
26893421,g5901,g5901.t1,"[234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0260577915376677
26894177,Cre06.g262750,Cre06.g262750.t1.3,"[2077, 13, 5, 10, 14, 7, 13, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[716, 11, 6, 12, 8, 4, 10, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01379844820435508,0.030653928237961852
26894047,Cre06.g262800,Cre06.g262800.t1.2,"[3148, 27, 5, 12, 2, 5, 6, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[952, 44, 18, 15, 2, 12, 7, 9, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005423229567789352,0.03453936409287225
26893233,Cre06.g262850,Cre06.g262850.t1.2,"[501, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[118, 0, 1, 3, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010546051089758612,0.02417263201576927
26894250,Cre06.g262900,Cre06.g262900.t1.2,"[1034, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[268, 10, 4, 1, 0, 2, 1, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0015804651982822672,0.027960562756175915
